playerID,Player_Name,teamID,Team_Name,leagueID,League_Name,season,Games_Played,Total_Goals,Total_Assists,Total_Shots,Shots_Converted_Perc,Goals_Per_Game
1678,Michy Batshuayi,164,Marseille,5,Ligue 1,2015,36,17,9,122,14.000000000000002,0.47
1700,Lucas Pérez,139,Deportivo La Coruna,4,La Liga,2015,36,17,8,100,17.0,0.47
2217,Antonio Sanabria,153,Real Betis,4,La Liga,2017,17,8,0,24,33.0,0.47
2502,Claudio Beauvue,169,Guingamp,5,Ligue 1,2014,36,17,3,83,20.0,0.47
2537,Sandro Ramírez,137,Malaga,4,La Liga,2016,30,14,3,92,15.0,0.47
3244,Nicolas de Preville,160,Lille,5,Ligue 1,2016,30,14,1,63,22.0,0.47
3691,Robert Beric,175,Saint-Etienne,5,Ligue 1,2017,15,7,1,24,28.999999999999996,0.47
4119,Alberto Bueno,145,Rayo Vallecano,4,La Liga,2014,36,17,4,94,18.0,0.47
4248,Nils Petersen,135,Freiburg,3,Bundesliga,2017,32,15,1,64,23.0,0.47
5169,Youssef En-Nesyri,138,Sevilla,4,La Liga,2020,38,18,0,77,23.0,0.47
5232,Alexander Isak,140,Real Sociedad,4,La Liga,2020,34,16,2,81,20.0,0.47
5735,Jean-Philippe Mateta,125,Mainz 05,3,Bundesliga,2020,15,7,1,28,25.0,0.47
6124,Maxi Gómez,152,Celta Vigo,4,La Liga,2017,36,17,4,83,20.0,0.47
6355,Kostas Mitroglou,164,Marseille,5,Ligue 1,2017,19,9,0,44,20.0,0.47
6512,Musa Barrow,97,Bologna,2,Serie A,2019,19,9,3,67,13.0,0.47
6528,Loren Morón,153,Real Betis,4,La Liga,2017,15,7,0,29,24.0,0.47
6854,Diogo Jota,87,Liverpool,1,Premier League,2020,19,9,0,46,20.0,0.47
7060,Rouwen Hennings,233,Fortuna Duesseldorf,3,Bundesliga,2019,32,15,0,73,21.0,0.47
7090,Krzysztof Piatek,111,AC Milan,2,Serie A,2018,19,9,0,44,20.0,0.47
83,Kevin Volland,171,Monaco,5,Ligue 1,2020,35,16,7,56,28.999999999999996,0.46
314,Ilkay Gündogan,88,Manchester City,1,Premier League,2020,28,13,2,54,24.0,0.46
319,Marco Reus,129,Borussia Dortmund,3,Bundesliga,2015,26,12,3,63,19.0,0.46
453,Son Heung-Min,82,Tottenham,1,Premier League,2020,37,17,10,68,25.0,0.46
468,Callum Wilson,86,Newcastle United,1,Premier League,2020,26,12,5,49,24.0,0.46
498,Alexis Sánchez,83,Arsenal,1,Premier League,2014,35,16,8,122,13.0,0.46
750,Riyad Mahrez,75,Leicester,1,Premier League,2015,37,17,11,86,20.0,0.46
963,Eder,160,Lille,5,Ligue 1,2015,13,6,4,31,19.0,0.46
1253,Edin Dzeko,95,Roma,2,Serie A,2019,35,16,7,122,13.0,0.46
1293,Gonzalo Higuaín,98,Juventus,2,Serie A,2017,35,16,6,102,16.0,0.46
1304,Moise Kean,98,Juventus,2,Serie A,2018,13,6,0,20,30.0,0.46
1384,Dries Mertens,105,Napoli,2,Serie A,2018,35,16,11,89,18.0,0.46
2082,Youssef El-Arabi,155,Granada,4,La Liga,2015,35,16,2,70,23.0,0.46
2543,Borja Iglesias,141,Espanyol,4,La Liga,2018,37,17,3,89,19.0,0.46
3226,Ousmane Dembélé,163,Rennes,5,Ligue 1,2015,26,12,5,56,21.0,0.46
3310,Alassane Pléa,170,Nice,5,Ligue 1,2017,35,16,5,107,15.0,0.46
5622,Júlio Tavares,181,Dijon,5,Ligue 1,2017,26,12,2,52,23.0,0.46
5657,Karl Toko Ekambi,167,Angers,5,Ligue 1,2017,37,17,5,103,17.0,0.46
5769,Habib Diallo,180,Metz,5,Ligue 1,2019,26,12,3,76,16.0,0.46
6156,Andreas Cornelius,230,Parma Calcio 1913,2,Serie A,2019,26,12,3,46,26.0,0.46
6905,Ludovic Ajorque,225,Strasbourg,5,Ligue 1,2020,35,16,4,69,23.0,0.46
48,Jhon Córdoba,134,FC Cologne,3,Bundesliga,2019,29,13,2,60,22.0,0.45
83,Kevin Volland,119,Bayer Leverkusen,3,Bundesliga,2017,31,14,2,55,25.0,0.45
88,Mark Uth,120,Hoffenheim,3,Bundesliga,2017,31,14,8,56,25.0,0.45
556,Marcus Rashford,89,Manchester United,1,Premier League,2015,11,5,2,16,31.0,0.45
606,Christian Benteke,71,Aston Villa,1,Premier League,2014,29,13,2,80,16.0,0.45
696,Falcao,171,Monaco,5,Ligue 1,2018,33,15,2,94,16.0,0.45
735,Jermain Defoe,77,Sunderland,1,Premier League,2015,33,15,1,85,18.0,0.45
822,Patrick Bamford,245,Leeds,1,Premier League,2020,38,17,7,107,16.0,0.45
993,Serge Gnabry,120,Hoffenheim,3,Bundesliga,2017,22,10,5,50,20.0,0.45
1236,Patrik Schick,136,RasenBallsport Leipzig,3,Bundesliga,2019,22,10,2,53,19.0,0.45
1434,Khouma Babacar,110,Fiorentina,2,Serie A,2016,22,10,1,45,22.0,0.45
1612,Domenico Berardi,104,Sassuolo,2,Serie A,2019,31,14,10,119,12.0,0.45
1678,Michy Batshuayi,78,Crystal Palace,1,Premier League,2018,11,5,0,27,19.0,0.45
1728,Fernando Llorente,84,Swansea,1,Premier League,2016,33,15,1,51,28.999999999999996,0.45
2249,James Rodríguez,150,Real Madrid,4,La Liga,2014,29,13,13,53,25.0,0.45
2380,Paco Alcácer,129,Borussia Dortmund,3,Bundesliga,2019,11,5,1,16,31.0,0.45
3577,Cheick Diabaté,176,Bordeaux,5,Ligue 1,2015,22,10,4,38,26.0,0.45
4105,Raúl Jiménez,229,Wolverhampton Wanderers,1,Premier League,2019,38,17,6,117,15.0,0.45
4247,Maximilian Philipp,129,Borussia Dortmund,3,Bundesliga,2017,20,9,1,44,20.0,0.45
5543,Gabriel Jesus,88,Manchester City,1,Premier League,2017,29,13,3,55,24.0,0.45
5556,Ademola Lookman,136,RasenBallsport Leipzig,3,Bundesliga,2017,11,5,3,13,38.0,0.45
6955,Ezequiel Ávila,157,Osasuna,4,La Liga,2019,20,9,2,70,13.0,0.45
7006,Lautaro Martínez,106,Inter,2,Serie A,2020,38,17,6,109,16.0,0.45
7080,Matheus Cunha,122,Hertha Berlin,3,Bundesliga,2019,11,5,0,35,14.000000000000002,0.45
7091,Christian Kouamé,101,Genoa,2,Serie A,2019,11,5,2,22,23.0,0.45
7142,Moussa Dembele,178,Lyon,5,Ligue 1,2018,33,15,4,90,17.0,0.45
11,Sandro Wagner,127,Darmstadt,3,Bundesliga,2015,32,14,4,87,16.0,0.44
26,Salomon Kalou,122,Hertha Berlin,3,Bundesliga,2015,32,14,2,55,25.0,0.44
137,Anthony Modeste,134,FC Cologne,3,Bundesliga,2015,34,15,3,110,14.000000000000002,0.44
465,Joshua King,73,Bournemouth,1,Premier League,2016,36,16,2,67,24.0,0.44
488,Philippe Coutinho,148,Barcelona,4,La Liga,2017,18,8,5,37,22.0,0.44
502,Olivier Giroud,80,Chelsea,1,Premier League,2019,18,8,0,39,21.0,0.44
701,Eden Hazard,80,Chelsea,1,Premier League,2016,36,16,5,77,21.0,0.44
702,Tammy Abraham,80,Chelsea,1,Premier League,2019,34,15,3,88,17.0,0.44
755,Jamie Vardy,75,Leicester,1,Premier League,2020,34,15,9,82,18.0,0.44
956,Andrej Kramaric,120,Hoffenheim,3,Bundesliga,2016,34,15,8,99,15.0,0.44
1136,Gianluca Lapadula,243,Lecce,2,Serie A,2019,25,11,0,60,18.0,0.44
1253,Edin Dzeko,95,Roma,2,Serie A,2017,36,16,4,152,11.0,0.44
1405,Marco Borriello,116,Cagliari,2,Serie A,2016,36,16,1,81,20.0,0.44
1493,Andrea Petagna,221,SPAL 2013,2,Serie A,2018,36,16,1,90,18.0,0.44
2270,Antoine Griezmann,143,Atletico Madrid,4,La Liga,2016,36,16,8,88,18.0,0.44
2361,Willian José,140,Real Sociedad,4,La Liga,2017,34,15,4,89,17.0,0.44
2633,Julian Schieber,122,Hertha Berlin,3,Bundesliga,2014,16,7,0,27,26.0,0.44
3277,Alexandre Lacazette,83,Arsenal,1,Premier League,2017,32,14,4,67,21.0,0.44
3310,Alassane Pléa,170,Nice,5,Ligue 1,2016,25,11,2,73,15.0,0.44
3667,Nabil Fekir,178,Lyon,5,Ligue 1,2015,9,4,1,20,20.0,0.44
4456,Chris Wood,92,Burnley,1,Premier League,2019,32,14,1,65,22.0,0.44
5701,Ivan Santini,165,Caen,5,Ligue 1,2016,34,15,2,71,21.0,0.44
6338,Lucas Alario,119,Bayer Leverkusen,3,Bundesliga,2020,25,11,2,41,27.0,0.44
6980,Francesco Caputo,104,Sassuolo,2,Serie A,2020,25,11,5,43,26.0,0.44
8044,Joshua Zirkzee,117,Bayern Munich,3,Bundesliga,2019,9,4,0,11,36.0,0.44
8807,Silas Wamangituka,133,VfB Stuttgart,3,Bundesliga,2020,25,11,4,45,24.0,0.44
8997,Terem Igobor Moffi,179,Lorient,5,Ligue 1,2020,32,14,2,56,25.0,0.44
9018,M&#039;Bala Nzola,260,Spezia,2,Serie A,2020,25,11,3,45,24.0,0.44
426,Daniel Ginczek,133,VfB Stuttgart,3,Bundesliga,2015,7,3,1,18,17.0,0.43
498,Alexis Sánchez,83,Arsenal,1,Premier League,2015,30,13,4,107,12.0,0.43
656,Diafra Sakho,81,West Ham,1,Premier League,2014,23,10,2,66,15.0,0.43
701,Eden Hazard,80,Chelsea,1,Premier League,2018,37,16,15,93,17.0,0.43
802,Diego Costa,80,Chelsea,1,Premier League,2015,28,12,6,68,18.0,0.43
1125,Carlos Bacca,154,Villarreal,4,La Liga,2017,35,15,6,73,21.0,0.43
1295,Mario Mandzukic,143,Atletico Madrid,4,La Liga,2014,28,12,5,55,22.0,0.43
1426,Josip Ilicic,110,Fiorentina,2,Serie A,2015,30,13,5,74,18.0,0.43
1491,Alejandro Gomez,107,Atalanta,2,Serie A,2016,37,16,10,117,14.000000000000002,0.43
1494,Mauricio Pinilla,107,Atalanta,2,Serie A,2014,14,6,2,39,15.0,0.43
1592,João Pedro,116,Cagliari,2,Serie A,2020,37,16,3,75,21.0,0.43
1943,Gervinho,95,Roma,2,Serie A,2015,14,6,1,27,22.0,0.43
2099,Neymar,148,Barcelona,4,La Liga,2016,30,13,11,105,12.0,0.43
2361,Willian José,140,Real Sociedad,4,La Liga,2016,28,12,4,69,17.0,0.43
2381,Rodrigo,146,Valencia,4,La Liga,2017,37,16,4,92,17.0,0.43
2400,Raúl García,147,Athletic Club,4,La Liga,2019,35,15,1,81,19.0,0.43
2494,Denis Cheryshev,146,Valencia,4,La Liga,2015,7,3,0,13,23.0,0.43
3260,Enzo Crivelli,162,SC Bastia,5,Ligue 1,2016,23,10,1,31,32.0,0.43
3512,Nolan Roux,180,Metz,5,Ligue 1,2017,35,15,1,82,18.0,0.43
3561,Romain Hamouma,175,Saint-Etienne,5,Ligue 1,2019,14,6,1,20,30.0,0.43
8294,El Bilal Touré,177,Reims,5,Ligue 1,2019,7,3,0,11,27.0,0.43
11,Sandro Wagner,120,Hoffenheim,3,Bundesliga,2017,12,5,2,26,19.0,0.42
191,Chicharito,119,Bayer Leverkusen,3,Bundesliga,2016,26,11,3,52,21.0,0.42
210,Raffael,130,Borussia M.Gladbach,3,Bundesliga,2015,31,13,10,70,19.0,0.42
300,Daniel Didavi,133,VfB Stuttgart,3,Bundesliga,2015,31,13,3,95,14.000000000000002,0.42
488,Philippe Coutinho,87,Liverpool,1,Premier League,2016,31,13,7,106,12.0,0.42
502,Olivier Giroud,83,Arsenal,1,Premier League,2015,38,16,6,101,16.0,0.42
531,Michail Antonio,81,West Ham,1,Premier League,2019,24,10,3,68,15.0,0.42
606,Christian Benteke,78,Crystal Palace,1,Premier League,2016,36,15,2,105,14.000000000000002,0.42
695,Bertrand Traoré,178,Lyon,5,Ligue 1,2017,31,13,4,79,16.0,0.42
1109,Lucas Ocampos,138,Sevilla,4,La Liga,2019,33,14,3,85,16.0,0.42
1186,Andrea Belotti,113,Torino,2,Serie A,2019,36,15,4,104,14.000000000000002,0.42
1188,Maxi López,113,Torino,2,Serie A,2014,19,8,2,33,24.0,0.42
1209,Ciro Immobile,96,Lazio,2,Serie A,2018,36,15,6,124,12.0,0.42
1583,Arkadiusz Milik,105,Napoli,2,Serie A,2019,26,11,0,68,16.0,0.42
1852,Ante Rebic,111,AC Milan,2,Serie A,2019,26,11,3,42,26.0,0.42
1888,Antonio Di Natale,99,Udinese,2,Serie A,2014,33,14,7,76,18.0,0.42
2120,Gerard Moreno,141,Espanyol,4,La Liga,2017,38,16,1,105,15.0,0.42
2251,Gareth Bale,150,Real Madrid,4,La Liga,2014,31,13,9,103,13.0,0.42
2290,Iago Aspas,152,Celta Vigo,4,La Liga,2020,33,14,13,51,27.0,0.42
2306,Cédric Bakambu,154,Villarreal,4,La Liga,2016,26,11,1,49,22.0,0.42
2566,Roger,151,Levante,4,La Liga,2018,31,13,0,70,19.0,0.42
3261,Diego Rolan,176,Bordeaux,5,Ligue 1,2014,36,15,3,74,20.0,0.42
3277,Alexandre Lacazette,83,Arsenal,1,Premier League,2020,31,13,2,45,28.999999999999996,0.42
3570,Benjamin Moukandjo,179,Lorient,5,Ligue 1,2015,31,13,1,57,23.0,0.42
3746,Gaetan Laborde,166,Montpellier,5,Ligue 1,2020,38,16,8,101,16.0,0.42
4005,Pablo Daniel Osvaldo,106,Inter,2,Serie A,2014,12,5,2,20,25.0,0.42
4229,Raúl de Tomás,145,Rayo Vallecano,4,La Liga,2018,33,14,1,115,12.0,0.42
4248,Nils Petersen,135,Freiburg,3,Bundesliga,2018,24,10,3,49,20.0,0.42
4456,Chris Wood,92,Burnley,1,Premier League,2017,24,10,1,40,25.0,0.42
5322,Victor Osimhen,105,Napoli,2,Serie A,2020,24,10,3,66,15.0,0.42
6980,Francesco Caputo,108,Empoli,2,Serie A,2018,38,16,3,96,17.0,0.42
7716,Darío Benedetto,164,Marseille,5,Ligue 1,2019,26,11,0,61,18.0,0.42
7973,Marco Mancosu,243,Lecce,2,Serie A,2019,33,14,2,85,16.0,0.42
65,Timo Werner,136,RasenBallsport Leipzig,3,Bundesliga,2017,32,13,7,95,14.000000000000002,0.41
83,Kevin Volland,119,Bayer Leverkusen,3,Bundesliga,2018,34,14,9,87,16.0,0.41
171,Michael Gregoritsch,121,Augsburg,3,Bundesliga,2017,32,13,2,91,14.000000000000002,0.41
224,Thomas Müller,117,Bayern Munich,3,Bundesliga,2014,32,13,10,83,16.0,0.41
317,Henrikh Mkhitaryan,95,Roma,2,Serie A,2019,22,9,5,43,21.0,0.41
319,Marco Reus,129,Borussia Dortmund,3,Bundesliga,2016,17,7,4,43,16.0,0.41
453,Son Heung-Min,82,Tottenham,1,Premier League,2016,34,14,6,80,18.0,0.41
482,Roberto Firmino,87,Liverpool,1,Premier League,2017,37,15,7,84,18.0,0.41
502,Olivier Giroud,83,Arsenal,1,Premier League,2016,29,12,3,39,31.0,0.41
536,Dimitri Payet,164,Marseille,5,Ligue 1,2019,22,9,4,63,14.000000000000002,0.41
573,Odion Ighalo,90,Watford,1,Premier League,2015,37,15,3,109,14.000000000000002,0.41
734,Wahbi Khazri,175,Saint-Etienne,5,Ligue 1,2018,32,13,6,94,14.000000000000002,0.41
735,Jermain Defoe,77,Sunderland,1,Premier League,2016,37,15,2,99,15.0,0.41
882,Glenn Murray,78,Crystal Palace,1,Premier League,2014,17,7,3,38,18.0,0.41
986,Danny Ings,74,Southampton,1,Premier League,2020,29,12,4,57,21.0,0.41
993,Serge Gnabry,123,Werder Bremen,3,Bundesliga,2016,27,11,1,62,18.0,0.41
1125,Carlos Bacca,111,AC Milan,2,Serie A,2016,32,13,3,56,23.0,0.41
1148,Duván Zapata,107,Atalanta,2,Serie A,2020,37,15,9,98,15.0,0.41
1185,Iago Falque,101,Genoa,2,Serie A,2014,32,13,3,62,21.0,0.41
1186,Andrea Belotti,113,Torino,2,Serie A,2018,37,15,3,125,12.0,0.41
1250,Mohamed Salah,95,Roma,2,Serie A,2015,34,14,6,72,19.0,0.41
1275,Robin Quaison,125,Mainz 05,3,Bundesliga,2019,32,13,2,71,18.0,0.41
1313,Riccardo Saponara,108,Empoli,2,Serie A,2014,17,7,3,51,14.000000000000002,0.41
1468,Gregoire Defrel,104,Sassuolo,2,Serie A,2016,29,12,2,43,28.000000000000004,0.41
1472,Alessandro Matri,101,Genoa,2,Serie A,2014,17,7,5,31,23.0,0.41
1732,Nolito,152,Celta Vigo,4,La Liga,2015,29,12,7,81,15.0,0.41
1852,Ante Rebic,111,AC Milan,2,Serie A,2020,27,11,4,43,26.0,0.41
1903,Kevin Lasagna,99,Udinese,2,Serie A,2017,29,12,1,72,17.0,0.41
2170,Miku,145,Rayo Vallecano,4,La Liga,2015,22,9,4,42,21.0,0.41
2270,Antoine Griezmann,143,Atletico Madrid,4,La Liga,2018,37,15,8,113,13.0,0.41
2339,Charles,156,Eibar,4,La Liga,2018,34,14,1,63,22.0,0.41
2480,Jonathas,207,Elche,4,La Liga,2014,34,14,7,87,16.0,0.41
5543,Gabriel Jesus,88,Manchester City,1,Premier League,2019,34,14,7,101,14.000000000000002,0.41
5735,Jean-Philippe Mateta,125,Mainz 05,3,Bundesliga,2018,34,14,2,96,15.0,0.41
6098,Niclas Füllkrug,128,Hannover 96,3,Bundesliga,2017,34,14,3,87,16.0,0.41
7009,Jaime Mata,142,Getafe,4,La Liga,2018,34,14,6,59,24.0,0.41
189,Hakan Calhanoglu,119,Bayer Leverkusen,3,Bundesliga,2016,15,6,5,47,13.0,0.4
209,Josip Drmic,130,Borussia M.Gladbach,3,Bundesliga,2018,5,2,0,7,28.999999999999996,0.4
362,Moritz Hartmann,126,Ingolstadt,3,Bundesliga,2015,30,12,1,53,23.0,0.4
447,Kevin De Bruyne,88,Manchester City,1,Premier League,2019,35,14,20,100,14.000000000000002,0.4
848,Charlie Austin,74,Southampton,1,Premier League,2016,15,6,1,37,16.0,0.4
1293,Gonzalo Higuaín,111,AC Milan,2,Serie A,2018,15,6,1,55,11.0,0.4
1319,Levan Mchedlidze,108,Empoli,2,Serie A,2016,15,6,0,27,22.0,0.4
1491,Alejandro Gomez,107,Atalanta,2,Serie A,2020,10,4,2,29,14.000000000000002,0.4
1804,Álvaro Morata,143,Atletico Madrid,4,La Liga,2018,15,6,1,30,20.0,0.4
2089,Robert Ibáñez,159,Leganes,4,La Liga,2016,5,2,1,8,25.0,0.4
2167,Javi Guerra,145,Rayo Vallecano,4,La Liga,2015,30,12,0,72,17.0,0.4
2290,Iago Aspas,152,Celta Vigo,4,La Liga,2015,35,14,4,80,18.0,0.4
2311,Roberto Soldado,154,Villarreal,4,La Liga,2016,10,4,3,17,24.0,0.4
3553,Ángel Di María,161,Paris Saint Germain,5,Ligue 1,2018,30,12,11,98,12.0,0.4
3658,Julien Romain,162,SC Bastia,5,Ligue 1,2015,5,2,0,2,100.0,0.4
3695,Adama Traoré,171,Monaco,5,Ligue 1,2016,5,2,0,6,33.0,0.4
3800,Steve Mounie,166,Montpellier,5,Ligue 1,2016,35,14,3,105,13.0,0.4
3876,Ioannis Fetfatzidis,101,Genoa,2,Serie A,2014,5,2,0,6,33.0,0.4
4060,Sergio García,141,Espanyol,4,La Liga,2014,35,14,9,80,18.0,0.4
4105,Raúl Jiménez,229,Wolverhampton Wanderers,1,Premier League,2020,10,4,0,26,15.0,0.4
5102,Jhon Steven Mondragón,157,Osasuna,4,La Liga,2016,5,2,0,4,50.0,0.4
5220,Kai Havertz,119,Bayer Leverkusen,3,Bundesliga,2019,30,12,6,59,20.0,0.4
5657,Karl Toko Ekambi,178,Lyon,5,Ligue 1,2020,35,14,6,90,16.0,0.4
6070,Moussa Sylla,171,Monaco,5,Ligue 1,2017,5,2,0,10,20.0,0.4
6190,Dawid Kownacki,233,Fortuna Duesseldorf,3,Bundesliga,2018,10,4,0,12,33.0,0.4
7006,Lautaro Martínez,106,Inter,2,Serie A,2019,35,14,3,125,11.0,0.4
7074,Nicolás González,133,VfB Stuttgart,3,Bundesliga,2020,15,6,2,50,12.0,0.4
8318,Moussa Koné,235,Nimes,5,Ligue 1,2019,5,2,0,7,28.999999999999996,0.4
26,Salomon Kalou,122,Hertha Berlin,3,Bundesliga,2017,31,12,3,50,24.0,0.39
210,Raffael,130,Borussia M.Gladbach,3,Bundesliga,2014,31,12,2,67,18.0,0.39
306,Florian Niederlechner,121,Augsburg,3,Bundesliga,2019,33,13,6,78,17.0,0.39
340,Klaas-Jan Huntelaar,124,Schalke 04,3,Bundesliga,2015,31,12,3,72,17.0,0.39
426,Daniel Ginczek,133,VfB Stuttgart,3,Bundesliga,2014,18,7,2,34,21.0,0.39
453,Son Heung-Min,82,Tottenham,1,Premier League,2018,31,12,6,74,16.0,0.39
537,Andy Carroll,81,West Ham,1,Premier League,2016,18,7,1,39,18.0,0.39
672,Jordan Ayew,179,Lorient,5,Ligue 1,2014,31,12,5,112,11.0,0.39
942,Florian Thauvin,164,Marseille,5,Ligue 1,2016,38,15,8,95,16.0,0.39
993,Serge Gnabry,117,Bayern Munich,3,Bundesliga,2019,31,12,10,95,13.0,0.39
1230,Fabio Quagliarella,102,Sampdoria,2,Serie A,2019,28,11,3,100,11.0,0.39
1230,Fabio Quagliarella,102,Sampdoria,2,Serie A,2020,33,13,1,83,16.0,0.39
1252,Stephan El Shaarawy,95,Roma,2,Serie A,2018,28,11,3,70,16.0,0.39
1426,Josip Ilicic,107,Atalanta,2,Serie A,2018,31,12,7,101,12.0,0.39
1642,Simone Zaza,146,Valencia,4,La Liga,2017,33,13,1,72,18.0,0.39
2361,Willian José,140,Real Sociedad,4,La Liga,2018,31,12,5,55,22.0,0.39
2442,Kevin Gameiro,143,Atletico Madrid,4,La Liga,2016,31,12,5,50,24.0,0.39
2543,Borja Iglesias,153,Real Betis,4,La Liga,2020,28,11,0,38,28.999999999999996,0.39
3210,Wissam Ben Yedder,174,Toulouse,5,Ligue 1,2014,36,14,3,82,17.0,0.39
3362,Rony Lopes,171,Monaco,5,Ligue 1,2017,38,15,5,68,22.0,0.39
3530,Andy Delort,166,Montpellier,5,Ligue 1,2018,36,14,7,118,12.0,0.39
3691,Robert Beric,175,Saint-Etienne,5,Ligue 1,2018,23,9,1,36,25.0,0.39
3738,Sehrou Guirassy,224,Amiens,5,Ligue 1,2019,23,9,2,45,20.0,0.39
4136,Ángel,142,Getafe,4,La Liga,2017,33,13,2,68,19.0,0.39
4670,Moussa Konate,224,Amiens,5,Ligue 1,2017,33,13,1,68,19.0,0.39
6338,Lucas Alario,119,Bayer Leverkusen,3,Bundesliga,2017,23,9,4,58,16.0,0.39
7224,Boulaye Dia,177,Reims,5,Ligue 1,2020,36,14,1,63,22.0,0.39
29,Vedad Ibisevic,122,Hertha Berlin,3,Bundesliga,2015,26,10,4,62,16.0,0.38
29,Vedad Ibisevic,122,Hertha Berlin,3,Bundesliga,2016,32,12,4,72,17.0,0.38
169,Lewis Holtby,118,Hamburger SV,3,Bundesliga,2017,16,6,0,22,27.0,0.38
317,Henrikh Mkhitaryan,95,Roma,2,Serie A,2020,34,13,10,82,16.0,0.38
468,Callum Wilson,73,Bournemouth,1,Premier League,2015,13,5,0,17,28.999999999999996,0.38
531,Michail Antonio,81,West Ham,1,Premier League,2020,26,10,5,63,16.0,0.38
594,Romelu Lukaku,89,Manchester United,1,Premier League,2018,32,12,0,55,22.0,0.38
617,David Silva,88,Manchester City,1,Premier League,2014,32,12,7,66,18.0,0.38
690,Loïc Remy,144,Las Palmas,4,La Liga,2017,13,5,0,31,16.0,0.38
716,Alberto Paloschi,109,Chievo,2,Serie A,2015,21,8,2,41,20.0,0.38
734,Wahbi Khazri,163,Rennes,5,Ligue 1,2017,24,9,2,65,14.000000000000002,0.38
754,Shinji Okazaki,125,Mainz 05,3,Bundesliga,2014,32,12,3,59,20.0,0.38
956,Andrej Kramaric,120,Hoffenheim,3,Bundesliga,2017,34,13,6,82,16.0,0.38
1121,Giacomo Bonaventura,111,AC Milan,2,Serie A,2018,8,3,1,27,11.0,0.38
1126,M&#039;Baye Niang,163,Rennes,5,Ligue 1,2018,29,11,4,65,17.0,0.38
1230,Fabio Quagliarella,113,Torino,2,Serie A,2014,34,13,4,124,10.0,0.38
1250,Mohamed Salah,110,Fiorentina,2,Serie A,2014,16,6,3,29,21.0,0.38
1255,Francesco Totti,95,Roma,2,Serie A,2015,13,5,3,22,23.0,0.38
1294,Paulo Dybala,100,Palermo,2,Serie A,2014,34,13,10,117,11.0,0.38
1382,José Callejón,105,Napoli,2,Serie A,2016,37,14,12,86,16.0,0.38
1383,Manolo Gabbiadini,105,Napoli,2,Serie A,2014,21,8,1,39,21.0,0.38
1445,Simone Verdi,103,Carpi,2,Serie A,2015,8,3,0,15,20.0,0.38
1513,Mauro Icardi,106,Inter,2,Serie A,2018,29,11,4,74,15.0,0.38
1539,Diego Perotti,95,Roma,2,Serie A,2018,13,5,0,16,31.0,0.38
1580,Mattia Destro,101,Genoa,2,Serie A,2020,29,11,1,37,30.0,0.38
1734,Sofiane Boufal,160,Lille,5,Ligue 1,2015,29,11,4,50,22.0,0.38
1763,Stefano Okaka,99,Udinese,2,Serie A,2018,16,6,1,18,33.0,0.38
1878,Miroslav Klose,96,Lazio,2,Serie A,2014,34,13,6,38,34.0,0.38
2167,Javi Guerra,137,Malaga,4,La Liga,2014,13,5,0,28,18.0,0.38
2217,Antonio Sanabria,149,Sporting Gijon,4,La Liga,2015,29,11,1,50,22.0,0.38
2274,Luciano Vietto,154,Villarreal,4,La Liga,2014,32,12,2,78,15.0,0.38
2290,Iago Aspas,152,Celta Vigo,4,La Liga,2019,37,14,3,84,17.0,0.38
2370,Karim Benzema,150,Real Madrid,4,La Liga,2016,29,11,5,69,16.0,0.38
2380,Paco Alcácer,146,Valencia,4,La Liga,2015,34,13,6,61,21.0,0.38
2384,Santi Mina,146,Valencia,4,La Liga,2017,32,12,2,43,28.000000000000004,0.38
3228,Giovanni Sio,162,SC Bastia,5,Ligue 1,2014,13,5,0,20,25.0,0.38
3294,Edinson Cavani,89,Manchester United,1,Premier League,2020,26,10,3,34,28.999999999999996,0.38
3667,Nabil Fekir,178,Lyon,5,Ligue 1,2014,34,13,9,88,15.0,0.38
3781,Denis Bouanga,175,Saint-Etienne,5,Ligue 1,2019,26,10,3,77,13.0,0.38
5266,Vincenzo Grifo,135,Freiburg,3,Bundesliga,2018,16,6,3,42,14.000000000000002,0.38
7064,Farid El Melali,167,Angers,5,Ligue 1,2019,8,3,0,6,50.0,0.38
8865,Ollie Watkins,71,Aston Villa,1,Premier League,2020,37,14,5,98,14.000000000000002,0.38
83,Kevin Volland,119,Bayer Leverkusen,3,Bundesliga,2019,27,10,7,77,13.0,0.37
208,Lars Stindl,130,Borussia M.Gladbach,3,Bundesliga,2016,30,11,3,68,16.0,0.37
453,Son Heung-Min,82,Tottenham,1,Premier League,2019,30,11,10,81,14.000000000000002,0.37
453,Son Heung-Min,119,Bayer Leverkusen,3,Bundesliga,2014,30,11,2,63,17.0,0.37
522,Wilfried Zaha,78,Crystal Palace,1,Premier League,2020,30,11,2,60,18.0,0.37
553,Anthony Martial,89,Manchester United,1,Premier League,2018,27,10,2,39,26.0,0.37
574,Troy Deeney,90,Watford,1,Premier League,2019,27,10,2,45,22.0,0.37
690,Loïc Remy,80,Chelsea,1,Premier League,2014,19,7,0,30,23.0,0.37
701,Eden Hazard,80,Chelsea,1,Premier League,2014,38,14,9,78,18.0,0.37
755,Jamie Vardy,75,Leicester,1,Premier League,2016,35,13,5,53,25.0,0.37
811,Saido Berahino,76,West Bromwich Albion,1,Premier League,2014,38,14,1,86,16.0,0.37
841,Graziano Pellè,74,Southampton,1,Premier League,2015,30,11,6,80,14.000000000000002,0.37
